nroInscricao,nota,data,cidade,nomeEscola
71,613.7,,Campinas,ARACY DA SILVA FREITAS 
72,410.8,10/12/2005,Caraguatatuba,FRANCISCO PEREIRA DA RO
73,532.7,11/12/2005,Curitiba,
74,345.5,12/12/2005,,ARMANDO VICTORIO BEI
75,797.3,13/12/2005,Recife,LEOPOLDO JOSE DE SANT A
76,466.4,,,REYNALDO KUNTZ BUSCH DR
77,373.8,15/12/2005,,HERMOGENES MAJOR
78,589.2,16/12/2005,,HUMBERTO TURNER
79,554.4,17/12/2005,Cuiaba,VIRGILIO ANTUNES PROF
80,,18/12/2005,Pindamonhangaba,MARIO DA SILVA PINTO DR
81,518.4,,,HORTA CORONEL
82,643.1,20/12/2005,Bento Goncalves,JOSE DE PAULA FRANCA PR
83,332.9,,Maceio,MIGUEL PEREIRA
84,571.8,22/12/2005,Sant'Ana do Livram,SAO LAURINDO VISCONDE
85,370.5,23/12/2005,,VICENTE DE PAULA ALMEID
87,453.7,,,ASSENTADOS DA FAZENDA S
86,512.4,,Aracatuba,OSWALDO CRUZ
88,,26/12/2005,Sao Paulo,JOSE SANT ANA DE CASTRO
89,459.7,27/12/2005,Salvador,ARNOLFO AZEVEDO DR
90,507.4,28/12/2005,Goiania,JOSE RODRIGUES ALVES SO
91,560.6,29/12/2005,Marilia,BARAO DA BOCAINA
92,656.3,30/12/2005,,HILDEBRANDO MARTINS SOD
93,752,,Pocos de Caldas,CHAGAS PEREIRA
94,399.8,01/01/2006,Sao Paulo,SALGADO COMENDADOR
95,446.6,02/01/2006,Belem,EDGARD DE SOUZA DR
96,432.8,03/01/2006,Tubarao,MARIA CONCEICAO PIRES D
97,711.3,04/01/2006,Belo Horizonte,AMERICO ALVES
98,622.7,,Imperatriz,CLOTILDE AYELLO ROCHA P
99,623.5,06/01/2006,Hortolandia,MARIA DA CONCEICAO QUER
100,380.6,07/01/2006,Joao Pessoa,ALFREDO DE BARROS SANTO
101,386.8,08/01/2006,Limoeiro,RODRIGUES ALVES CONSELH
102,383.5,09/01/2006,,JOAQUIM VILELA DE OLIVE
103,609,10/01/2006,Niteroi,ERNESTO QUISSAK PROF
104,,11/01/2006,Sao Miguel das Mis,JOSE FELIX PROF
105,630.3,12/01/2006,Itapeva,
113,467.9,13/01/2006,Belem,PAULO VIRGINIO
114,527.4,14/01/2006,,GERALDO COSTA
115,340.8,15/01/2006,Palmas,CASEMIRO DA ROCHA DR
116,375.8,16/01/2006,Rio de Janeiro,MURILLO DO AMARAL PROF
117,,17/01/2006,,PAULINA CARDOSO PROFA
118,,18/01/2006,Rio de Janeiro,JOAQUIM DE CAMPOS PROF
119,427.5,19/01/2006,Santo Antonio de P,NILO SANTOS VIEIRA PROF
120,,20/01/2006,Rio de Janeiro,ANDRE BROCA PROF
121,462.5,21/01/2006,Diadema,CHICO PADRE
122,660.4,22/01/2006,Rio de Janeiro,ANTONIO DA CRUZ PAYAO P
123,574.1,23/01/2006,Caxias,ROGERIO LACAZ PROF
124,371.7,24/01/2006,Itumbiara,FRANCISCO AUGUSTO DA CO
125,526.6,25/01/2006,Maracanau,FLAMINIO LESSA DR
126,515.5,26/01/2006,Curitiba,GABRIEL PRESTES
127,453.6,27/01/2006,Julio de Castilhos,CLIMERIO GALVAO CESAR P
128,528.4,28/01/2006,Sao Paulo,LUIZ DE CASTRO PINTO PR
129,415.1,29/01/2006,Porto Alegre,LEONOR GUIMARAES PROFA
130,690.6,,Campos dos Goytaca,DARWIN FELIX PROF
131,644,,Ipatinga,ANTONIO JOAO
132,652.4,01/02/2006,,CARLOS LEONCIO DA SILVA
133,533.4,02/02/2006,Suzano,DOMINGOS PAULA SILVA PR
134,431.5,03/02/2006,Contagem,MARIA IZABEL FONTOURA
135,437.6,04/02/2006,Rio de Janeiro,EVANGELISTA RODRIGUES D
136,377.8,05/02/2006,Sao Paulo,OLIVEIRA GOMES COMENDAD
137,352.7,06/02/2006,Pelotas,JUCA PADRE
138,,07/02/2006,,MOREIRA LIMA CONDE DE
139,,,Salvador,ARNOLFO AZEVEDO
140,446.1,09/02/2006,Sao Paulo,JOAQUIM FERREIRA PEDRO 
141,521,,Belem,FRANCISCO PRUDENTE DE A
142,433.2,11/02/2006,Sao Paulo,ALICE VILELA GALVAO PRO
143,441.8,12/02/2006,Recife,PAULO VIRGINIO
144,688.9,13/02/2006,Goiania,REGINA POMPEIA PINTO PR
145,,,,FRANCISCO MARQUES DE OL
146,,15/02/2006,Santa Luzia,SEVERINO MOREIRA BARBOS
147,,16/02/2006,,JOAO PEDRO CARDOSO DR
148,353.1,,Salvador,JOAO MARTINS DE ALMEIDA
149,417.1,,Recife,PEDRO SILVA PROFESSOR
150,426.4,19/02/2006,Caruaru,CLARO CESAR DEPUTADO
151,394.6,20/02/2006,Mossoro,
152,366.5,21/02/2006,Gurinhem,THEODORO CORREA CINTRA 
153,,22/02/2006,,
154,760.4,23/02/2006,Itinga,MARIO BULCAO GIUDICE PR
155,,24/02/2006,Itaquaquecetuba,ALZIRA FRANCO PROFESSOR
156,465.3,,Brasilia,RYOITI YASSUDA
157,518.3,26/02/2006,Recife,MARIA DE LOURDES TEIXEI
158,734.1,,,EURIPEDES BRAGA PROFESS
159,,,Palmares,ALFREDO PUJOL DOUTOR
160,436.6,,Sao Carlos,MARIO TAVARES DOUTOR
9767,593.3,02/03/2006,Camaragibe,JOAO GOMES DE ARAUJO ET
11160,655.5,03/03/2006,,RODRIGO ROMEIRO DR
9589,410.7,04/03/2006,Belo Horizonte,GABRIELLA MONTEIRO DE A
9702,515.1,05/03/2006,Rio de Janeiro,JOAO JOSE DE AZEVEDO MO
9590,526.8,,,YOLANDA BUENO DE GODOY 
9703,451.7,07/03/2006,,AFFONSO DE CARVALHO DES
9704,404.7,08/03/2006,Pato Branco,ALCEU MAYNARD ARAUJO PR
9591,,09/03/2006,Ipatinga,EDEWALDO FREITAS GAIA S
9705,475.1,10/03/2006,Natal,ZILDA ALTIMIRA SOCI PRO
9592,459,11/03/2006,Sao Paulo,EUNICE CORDEIRO DOS SAN
9593,374.7,12/03/2006,Belem,SEMINARIO NOSSA SENHORA
9706,528.7,13/03/2006,,JOSE ESCOBAR PROFESSOR
2374,644.4,14/06/2006,Guaiba,ERNESTINO LOPES DA SILV
2375,766.8,,,HILTON REIS SANTOS PROF
2376,425.8,16/06/2006,Guapore,DUARTE LEOPOLDO E SILVA
2377,474.6,17/06/2006,,JOSE VIEIRA DE MORAES P
1691,564.3,18/06/2006,Itaquitinga,JOSE GERALDO DE LIMA PR
1692,,19/06/2006,Imperatriz,ADOLFO CASAIS MONTEIRO 
1693,,20/06/2006,Salvador,JUVENTINA MARCONDES DOM
1583,489.5,,Juiz de Fora,ALFREDO VIANELLO GREGOR
1758,629.8,22/06/2006,,AMELIA KERR NOGUEIRA PR
1853,669,,Itarema,CLARINA AMARAL GURGEL P
2378,376.7,,,VICENTE LEPORACE
1759,356.6,,Belo Horizonte,MARIA AMELIA BRAZ PROFA
2379,378.1,26/06/2006,Araxa,HERBERT BALDUS
1909,538.4,27/06/2006,Presidente Prudent,JERONYMO MONTEIRO
1760,,28/06/2006,Recife,SINHA PANTOJA
2380,,29/06/2006,Natal,JOAO BATISTA DE CARVALH
1637,434,30/06/2006,Patos de Minas,BELEM DA SERRA
1584,445.8,01/07/2006,,SUZANA DIAS
1810,411.8,02/07/2006,Brasilia,
1761,395,03/07/2006,Sao Paulo,JOAQUIM MARQUES DA SILV
1811,,,Cachoeirinha,ALBERTO GRAF CAPITAO
1812,341.9,05/07/2006,,ISAIAS LUIZ MATIAZZO
1762,,06/07/2006,Carapicuiba,OLINDO DARTORA DR
2381,628.1,07/07/2006,Rio Verde,FRANCISCO GONCALVES VIE
2382,427.6,08/07/2006,Planaltina,JOAQUIM OSORIO DE AZEVE
1968,608.5,09/07/2006,Sao Bernardo do Ca,OTTO WEISZFLOG
2383,482.5,10/07/2006,Lavras,WALTHER WEISZFLOG
1969,620.9,11/07/2006,Chapeco,NIDE ZAIM CARDOSO PROFA
1763,601.6,12/07/2006,Belo Horizonte,ADAMASTOR BAPTISTA PROF
1854,535.8,13/07/2006,Barcarena,AZEVEDO SOARES
1764,561.4,,Rio Branco,ISAURA DE MIRANDA BOTTO
2384,551.8,15/07/2006,Pedreiras,HERMELINA DE ALBUQUERQU
2385,355.4,16/07/2006,Belem,RITUCO MITANI PROFA
2386,493.4,,Curvelo,DOMINGOS CAMBIAGHI PROF
1765,611.9,18/07/2006,Salvador,BENEDITO FAGUNDES MARQU
1766,413.5,,Belo Horizonte,PEDRO GALRAO DO NASCIME
1767,480.5,,Belem,ODARICO OLIVEIRA NASCIM
1585,809.3,21/07/2006,Gravata,PIETRO PETRI
9768,432.7,14/03/2006,,MILDRE ALVARES BIAGGI P
9594,,15/03/2006,,NOSSA SENHORA APARECIDA
10089,472.1,16/03/2006,Teofilo Otoni,FRANCISCO DE ASSIS REYS
10090,432.6,17/03/2006,Mossoro,MANUELA LACERDA VERGUEI
10091,458,18/03/2006,Nova Iguacu,ODON CAVALCANTI PROFESS
10092,463.3,19/03/2006,Brasilia,OSCAR THOMPSON
10140,426.4,20/03/2006,,GOMES CARDIM PROFESSOR
10141,,21/03/2006,Mage,ALEXANDRE DE GUSMAO
10596,828.1,22/03/2006,,EURYDICE ZERBINI PROFES
10597,425.9,,Brasilia,GUALTER DA SILVA PROFES
12819,500.6,24/03/2006,,MARIA ODILA GUIMARAES B
12820,552.3,25/03/2006,Quixada,TEOTONIO ALVES PEREIRA
12821,477.3,26/03/2006,Porto Alegre,RAUL CARDOSO DE ALMEIDA
10541,,27/03/2006,Mogi Guacu,REDUCINO DE OLIVEIRA LA
10542,395.1,28/03/2006,Jau,RAUL FONSECA
9876,442.2,29/03/2006,,DANDOLO FREDIANI PROFES
12073,388.9,30/03/2006,Campos dos Goytaca,VALENTIM GENTIL
9976,388.5,31/03/2006,Vitoria da Conquis,PAULO ROSSI PROFESSOR
10819,486.6,01/04/2006,Votuporanga,LAIS AMARAL VICENTE PRO
10259,,02/04/2006,,LYGIA DE AZEVEDO SOUZA 
10712,566.9,03/04/2006,Hortolandia,JULIA COLLACO FRANCA PR
10820,396.5,04/04/2006,Porto Alegre,MARIA AUGUSTA DE MORAES
10484,324.7,05/04/2006,Sao Paulo,MARIA RIBEIRO GUIMARAES
10655,541.2,06/04/2006,Maringa,CALIXTO DE SOUZA ARANHA
10713,,07/04/2006,Londrina,OS SAMARITANOS SOCIEDAD
10714,723.3,08/04/2006,,HELENA LEMMI PROFESSORA
10316,374.7,09/04/2006,Brasilia,HELOISA CARNEIRO PROFES
10656,,10/04/2006,Serrana,PEROLA BYINGTON DONA
10598,473.1,11/04/2006,Xaxim,ANGELO MENDES DE ALMEID
10821,446.9,12/04/2006,,CARLOS AUGUSTO DE FREIT
10766,435.5,13/04/2006,Sao Jorge do Ivai,ERICO DE ABREU SODRE
10657,,14/04/2006,,JOAO MARIA PIRES DE AGU
10485,523.5,15/04/2006,Jussara,JOAO AMOS COMENIUS
10658,,16/04/2006,Fortaleza,JULIO RIBEIRO
10659,391.3,17/04/2006,Recife,NELSON FERNANDES DEPUTA
10599,,18/04/2006,Extremoz,BARROSO ALMIRANTE
10199,410.9,,Boa Vista,ANTONIO ALCANTARA MACHA
10660,,20/04/2006,Itapejara d'Oeste,ANTONIO CASTELAR DE FRA
10600,536,,Sao Paulo,BRASILIO MACHADO
9769,626.2,22/04/2006,Palhoca,DOMINGOS QUIRINO FERREI
10260,742.9,23/04/2006,,RAUL HUMAITA VILLA NOVA
10261,505.8,24/04/2006,Itabuna,JOSE VICENTE DE AZEVEDO
10715,646.1,25/04/2006,Fortaleza,RUI BLOEM
9877,407.1,26/04/2006,,ARTUR SABOIA
10200,,27/04/2006,Osasco,PEDRO VOSS PROFESSOR
9927,643.9,,Belo Horizonte,LEONOR QUADROS
2320,,29/04/2006,,ISABEL PRINCESA
2321,379.1,30/04/2006,Jatai,EDMEA ATTAB PROFESSORA
2322,561,01/05/2006,,LASAR SEGALL
2323,505,02/05/2006,Taquari,JOANNA ABRAHAO PROFESSO
2324,399.6,,Sao Jose do Ouro,RENATO BRAGA PROFESSOR
2325,,04/05/2006,Itajuba,JOAO SILVA PROFESSOR
2326,416.5,05/05/2006,Ananindeua,DULCE CARNEIRO PROFESSO
2327,,06/05/2006,Mariana,NEYDE APPARECIDA SOLLIT
2328,557.5,07/05/2006,Salmourao,LUIZA MARCELINA BRANCA 
2329,400.5,08/05/2006,Bauru,EUGENIO ZERBINI PROFESS
2330,415.5,,Cambara,NIPO BRASILEIRA
2331,423.3,10/05/2006,Sao Paulo,MARIA PETRONILA LIMEIRA
2332,425,,,DAVINA AGUIAR DIAS PROF
2333,,12/05/2006,Rio de Janeiro,BEATRIZ DE QUADROS LEME
1807,400.4,13/05/2006,Sao Paulo,LEOPOLDO SANTANA PROFES
1849,532.1,,,JUVENTINA PATRICIA SANT
2334,,15/05/2006,,MARTINS PENA
2335,,16/05/2006,Brasilia,JOSE NASCIMENTO PROFESS
2336,324.3,,Porto Seguro,BENTO PEREIRA DA ROCHA 
2337,742.8,,,ZULMIRA CAVALHEIRO FAUS
2338,,19/05/2006,Sao Paulo,EUSEBIO DE PAULA MARCON
2339,,20/05/2006,Rio de Janeiro,JOAQUIM ADOLFO DE ARAUJ
1636,506.9,21/05/2006,Bady Bassitt,HUGO LACORTE VITALE DEP
1755,,,Sao Lourenco do Oe,NINO PACHECO CASA DA CR
1756,351.9,23/05/2006,Recife,MEXICO
1582,458.5,24/05/2006,,PAULO EIRO
1808,,,,ZENAIDE LOPES DE OLIVEI
1967,410.8,26/05/2006,Belo Horizonte,JOAO EVANGELISTA COSTA 
2340,419.5,27/05/2006,Sao Paulo,MANUEL BORBA GATO
2341,433.6,28/05/2006,Vitoria,ALBERTO CONTE PROFESSOR
2342,,29/05/2006,Hortolandia,LUIS ARROBAS MARTINS DO
2343,349.6,30/05/2006,Alagoa Grande,LUIZ GONZAGA PINTO E SI
2344,,31/05/2006,Ipueira,PLINIO NEGRAO
2345,442.7,01/06/2006,Contagem,KENNEDY PRESIDENTE
1850,473.4,02/06/2006,Pinheiro,ISALTINO DE MELLO PROFE
2367,530.5,03/06/2006,,SABOIA DE MEDEIROS PADR
1757,462.6,04/06/2006,Barra do Garcas,MARIA PECCIOLI GIANNASI
2368,,05/06/2006,Belo Horizonte,PAULO OCTAVIO DE AZEVED
1851,,06/06/2006,Rio de Janeiro,JOAO DE DEUS CARDOSO DE
1852,652.4,07/06/2006,Sao Paulo,ORLANDO MENDES DE MORAE
2369,456.2,08/06/2006,Sao Paulo,BEATRIZ LOPES PROFA
2370,,09/06/2006,,ALBERTO SALOTTI PROF EE
2371,,,Governador Valadar,LEVI CARNEIRO
1809,447.9,,Brasilia,PAULINO NUNES ESPOSO
2373,342.1,12/06/2006,Tobias Barreto,ALEXANDRE MARCONDES FIL
2372,501,13/06/2006,Maringa,PRISCILIANA DUARTE DE A
439,607.5,01/01/2004,Maceio,PEDRO II
387,,,Sao Paulo,JOAO KOPKE
332,400.8,03/01/2004,Brasilia,REINALDO RIBEIRO DA SIL
296,436.4,04/01/2004,,JOSE CANDIDO DE SOUZA
497,594.8,05/01/2004,Gravatai,ARTHUR GUIMARAES
546,694.2,06/01/2004,Sao Goncalo,ZULEIKA DE BARROS MARTI
297,466.9,07/01/2004,Brasilia,DEODORO MARECHAL
604,434.5,08/01/2004,Sao Paulo,MARINA CERQUEIRA CESAR 
298,627.4,09/01/2004,,ALARICO SILVEIRA DOUTOR
440,,10/01/2004,,JOSE MONTEIRO BOANOVA P
299,579.7,11/01/2004,Penha,MAURO DE OLIVEIRA PROFE
664,,,Belo Horizonte,MISS BROWNE
388,395.5,,Teresina,MANUEL CIRIDIAO BUARQUE
300,,14/01/2004,Mossoro,EDMUNDO DE CARVALHO DOU
389,444.3,15/01/2004,Paracatu,BASILIDES DE GODOY PROF
301,443.6,16/01/2004,Ararangua,GUILHERME KUHLMANN
302,,17/01/2004,Aracariguama,PRUDENTE DE MORAES
303,380.6,,Nova Esperanca,FARIA LIMA BRIGADEIRO
390,,19/01/2004,,EMILIANO AUGUSTO CAVALC
498,436.3,20/01/2004,Belem,ALEXANDRE VON HUMBOLDT
304,641.4,21/01/2004,,FIDELINO FIGUEIREDO PRO
305,674.1,22/01/2004,Itatiaia,FERNAO DIAS PAES
306,724.1,23/01/2004,Sao Paulo,GUARACY SILVEIRA ETE
307,726.8,24/01/2004,,ANTONIO ALVES CRUZ PROF
308,,25/01/2004,,MARINA CINTRA PROFESSOR
309,,26/01/2004,,ROLDAO LOPES DE BARROS 
310,,,Viamao,LUDOVINA CREDIDIO PEIXO
311,,28/01/2004,Cambui,ARCY MAJOR
312,,29/01/2004,Rio de Janeiro,MARIA JOSE
313,511.2,30/01/2004,Belo Horizonte,ACHILLES CONEGO CRECHE 
314,549.8,31/01/2004,Salto,COSTA MANSO MINISTRO
315,481.4,01/02/2004,Rio das Ostras,FABIANO LOZANO MAESTRO
316,580.4,02/02/2004,,VICTOR OLIVA PROFESSOR
317,520,,Rio Grande,FLORIANO MARECHAL
318,529.4,04/02/2004,Uberlandia,RODRIGUES ALVES
319,536.9,,Poa,GODOFREDO FURTADO
320,439.9,06/02/2004,Nilopolis,CARLOS MAXIMILIANO PERE
321,732.1,,Ilheus,CAETANO DE CAMPOS CONSO
322,436.7,08/02/2004,Goiania,CECILIANO JOSE ENNES PR
333,408.6,09/02/2004,,EE BRASILIO MACHADO
334,,10/02/2004,Recife,MARTIM FRANCISCO
335,,11/02/2004,Belo Horizonte,ALFREDO BRESSER
336,590.1,,Avare,ARISTIDES DE CASTRO
337,550.7,13/02/2004,Paulista,NAPOLEAO DE CARVALHO FR
391,507.6,,,OSWALDO ARANHA
339,392.4,15/02/2004,,JACYRA MOYA MARTINS CAR
338,340.7,16/02/2004,,KEIZO ISHIHARA
340,470.1,17/02/2004,Viamao,KYRILLOS DOUTOR
341,430,18/02/2004,Bauru,LOURENCO FILHO PROFESSO
342,,19/02/2004,Guarulhos,MARIO DE ANDRADE
343,492,20/02/2004,Palmares,MARIA EUGENIA MARTINS P
344,386.2,21/02/2004,Sao Jose dos Pinha,FLAVIA VIZIBELI PIRRO P
345,351.2,22/02/2004,Brasilia,GUIOMAR ROCHA RINALDI P
346,740.7,23/02/2004,,HENRIQUE DUMONT VILLARE
347,,24/02/2004,,ARCHITICLINO SANTOS PRO
348,647.5,25/02/2004,Jundiai,CESAR MARTINEZ
350,470.6,26/02/2004,Sao Gotardo,CLORINDA DANTI PROFESSO
349,,27/02/2004,Iturama,DANIEL PAULO VERANO PON
351,448.4,28/02/2004,Corumba,LUIS ELIAS ATTIE
352,,29/02/2004,Nova Serrana,EMYGIDIO DE BARROS PROF
353,433.8,01/03/2004,Araucaria,ENNIO VOSS PROFESSOR
354,325,02/03/2004,Fortaleza,ALBERTO LEVY PROFESSOR
355,417,03/03/2004,Salvador,ALBERTO TORRES
356,,04/03/2004,Goiania,ANA ROSA DE ARAUJO DONA
357,,05/03/2004,Fortaleza,ANDRONICO DE MELLO PROF
358,493.4,06/03/2004,,
359,453.3,07/03/2004,Diadema,
360,388.5,08/03/2004,Sao Paulo,ADOLFO GORDO SENADOR
393,497.2,09/03/2004,Sao Jose do Rio Pr,VIRGILIA RODRIGUES ALVE
361,526.6,10/03/2004,Montes Claros,PEDRO FONSECA PROFESSOR
362,350.9,11/03/2004,Rio de Janeiro,THOMAZIA MONTORO
363,,12/03/2004,Maceio,ADOLFO TRIPOLI PROFESSO
364,,,Sao Paulo,DEMOSTHENES MARQUES PRO
365,521.8,,,JACQUES MARITAIN
366,569.2,15/03/2004,Vacaria,MURTINHO NOBRE DOUTOR
367,451.5,16/03/2004,Belo Horizonte,ADELINA ISSA ASHCAR
368,351,17/03/2004,Euclides da Cunha ,JULIO DE MESQUITA FILHO
369,364.8,18/03/2004,Belem,ITAUNA VISCONDE DE
370,514.6,19/03/2004,Campo Largo,ATALIBA DE OLIVEIRA PRO
371,404.2,20/03/2004,Nova Esperanca,ROOSEVELT PRESIDENTE
372,,21/03/2004,,GETULIO VARGAS ETE
373,481.1,,Belo Horizonte,ASTROGILDO SILVA PROFES
374,491.4,23/03/2004,,AYRES DE MOURA PROFESSO
375,551.7,,,GAVIAO PEIXOTO BRIGADEI
394,461.6,,Abaetetuba,JOAO SOLIMEO
395,715.2,,Petrolina,WALFREDO ARANTES CALDAS
396,394.5,27/03/2004,Brasilia,SEBASTIAO DE OLIVEIRA G
397,631.3,,,SUZANA DE CAMPOS DONA
398,390.5,29/03/2004,Ananindeua,JULIO DE FARIA E SOUZA 
399,515.4,30/03/2004,Novo Horizonte,JULIO CESAR DE OLIVEIRA
400,608,,Aguas de Lindoia,RENATO DE ARRUDA PENTEA
401,439.9,01/04/2004,,JOAO BOEMER JARDIM PROF
402,430.7,02/04/2004,Belo Horizonte,FRANCISCO FARIA NETO PR
403,641,03/04/2004,,JOSE ALTENFELDER SILVA 
404,549.6,04/04/2004,,MARIANO DE OLIVEIRA PRO
405,409.6,05/04/2004,Belo Horizonte,SILVIO XAVIER ANTUNES P
406,400.4,06/04/2004,Sao Jose,OCTAVIO MONTEIRO DE CAS
407,423.3,,,PIO TELLES PEIXOTO PROF
516,635.1,08/04/2004,Novo Cruzeiro,ZENAIDE VILALVA DE ARAU
517,337.7,09/04/2004,Aracaju,ANTONIO CANDIDO CORREA 
518,463.3,10/04/2004,Gaspar,AGENOR COUTO DE MAGALHA
519,453.7,,Coroaci,ALIPIO DE BARROS PROFES
605,543.6,,Belo Horizonte,ANTONIO FRANCISCO REDON
665,,,Aracatuba,CANDIDO GONCALVES GOMID
520,418.4,14/04/2004,Camacari,CHIQUINHA RODRIGUES
9,389.8,,,ISABEL VIEIRA DE SERPA 
606,394.4,16/04/2004,Pesqueira,CLODOMIRO CARNEIRO
666,469.6,17/04/2004,Sinop,ERMANO MARCHETTI
521,,18/04/2004,Carapicuiba,GALDINO LOPES CHAGAS PR
522,340.1,19/04/2004,,HUMBERTO DE SOUZA MELLO
523,837.4,,,DALILA DE ANDRADE COSTA
524,,21/04/2004,Ribeirao Preto,BENEDITO TOLOSA PROFESS
525,,22/04/2004,Carpina,ARY BARROSO
526,,23/04/2004,Feira de Santana,PEDRO MONTEIRO DO AMARA
10,421.6,,Nova Lima,MANUEL DA NOBREGA PADRE
667,380.7,25/04/2004,Jau,MANOEL DA NOBREGA PADRE
527,543.8,26/04/2004,,MATILDE MACEDO SOARES
550,608.8,,Recife,PASQUALE PECCICACCO
11,597.1,28/04/2004,,ANTONIO JOSE LEITE PROF
528,387.9,29/04/2004,Campo Grande,ANTOINE DE SAINT EXUPER
529,343.9,30/04/2004,Belo Horizonte,JOAQUIM LUIZ DE BRITO P
530,,01/05/2004,,MARQUES DE TAMANDARE AL
58,,,,JOAQUIM SILVADO DOUTOR
531,723.3,03/05/2004,Porto Alegre,REPUBLICA DO CHILE
532,531.3,04/05/2004,Sao Paulo,ANGELINA MADUREIRA PROF
59,370.8,05/05/2004,,TAUNAY VISCONDE DE
60,,06/05/2004,Sao Sebastiao do P,AUGUSTO RIBEIRO DE CARV
533,432.5,07/05/2004,Fortaleza,AUGUSTO MEIRELLES REIS 
607,609.7,08/05/2004,,MATHIAS AIRES
534,,09/05/2004,Sao Jose do Rio Pr,ALBERT EINSTEIN ETE
608,,10/05/2004,,LUIZ GONZAGA RIGHINI PR
535,399.4,11/05/2004,Teresina,MARIO TEIXEIRA MARIANO 
12,,12/05/2004,Rondonopolis,JOSE CARLOS DIAS PROFES
536,367.9,13/05/2004,Guaruja,COLOMBO DE ALMEIDA PROF
537,506.6,14/05/2004,,TARCISIO ALVARES LOBO
538,465.3,15/05/2004,,JOAQUIM NABUCO
539,,16/05/2004,Campinas,JACOMO STAVALE PROFESSO
540,465.3,17/05/2004,Porto Feliz,NOSSA SENHORA DO RETIRO
541,346.4,,,DULCE FERREIRA BOARIN P
542,,,Rio de Janeiro,PLINIO DAMASCO PENNA PR
551,780.5,20/05/2004,Sao Paulo,PAULO SETUBAL
552,469.9,21/05/2004,Campo Grande,TITO PRATES DA FONSECA
553,637.5,22/05/2004,,REGENTE FEIJO
554,,,Indaiatuba,ANTONIO EMILIO SOUZA PE
555,449.8,,Floriano,AUGUSTO DE MACEDO COSTA
556,606,,Sorocaba,PIO XII
557,,26/05/2004,Natal,FRONTINO GUIMARAES
558,,,Jatai,ROMULO PERO PROFESSOR
559,532.4,,Belem,PAULO EGYDIO DE OLIVEIR
560,605.9,29/05/2004,Astorga,TOLEDO BARBOSA
561,472.7,,,RITA BICUDO PEREIRA PRO
562,452.1,31/05/2004,,HORACIO LAFER MINISTRO
563,557.3,01/06/2004,Gravatai,NARBAL FONTES PROFESSOR
564,,02/06/2004,,OCTAVIO MENDES DOUTOR
565,456.6,03/06/2004,Juiz de Fora,PAUL HUGON PROF
566,547.8,04/06/2004,,MARIA MONTESSORI
567,428.2,05/06/2004,,FLORINDA CARDOSO PROFES
568,601,06/06/2004,Curitiba,AFRANIO PEIXOTO
569,,07/06/2004,Salto,VISCONDE DE INHAUMA ALM
570,438.8,,Floriano,ANESIA SINCORA PROFESSO
571,542.4,09/06/2004,Contagem,HEROIS DA FEB
572,,10/06/2004,,IMPERATRIZ LEOPOLDINA
573,501.4,,Guarabira,RAQUEL ASSIS BARREIROS 
574,480.2,,Ribeirao Preto,JOAO VIEIRA DE ALMEIDA
575,434.2,13/06/2004,Pinhais,JOAQUIM LEME DO PRADO P
576,692.3,14/06/2004,,JULIO MAIA
577,597.3,15/06/2004,Sao Paulo,JOSE MARCELINO DA FONSE
578,635,16/06/2004,,CASTRO ALVES
579,497.9,,Pelotas,PEDRO COSTA DEPUTADO
580,485.8,,Venancio Aires,CARLOS DE LAET PROF
581,,19/06/2004,Campo Largo,ANTONIO LISBOA PROFESSO
582,412.8,20/06/2004,,ANTONIO VIEIRA PADRE
583,455.2,21/06/2004,Sao Vicente,HOMEM DE MELLO BARAO
584,569,,Sao Paulo,BUENOS AIRES
585,436,,,HORACIO AUGUSTO DA SILV
586,,24/06/2004,,EEGONCALVES DIAS
587,681.2,,Belo Horizonte,CASIMIRO DE ABREU
588,382.8,,Cascavel,REPUBLICA DA BOLIVIA
589,707.4,27/06/2004,Mossoro,EURICO FIGUEIREDO PROF
590,351.2,28/06/2004,Joao Pessoa,
591,517.7,29/06/2004,,VICTOR DOS SANTOS CUNHA
592,734.3,,Ribeirao Preto,SEBASTIAO DE SOUZA BUEN
593,504,01/07/2004,Aparecida,JOHANN GUTENBERG
594,440.5,,Manhuacu,LUIZ AMARAL WAGNER PROF
595,,03/07/2004,Natal,DAVID EUGENIO DOS SANTO
596,391.4,04/07/2004,,JUDITH GUIMARAES DOS SA
597,475.5,,Camacari,GABRIELA MISTRAL
408,,06/07/2004,Goiania,JOSE MARIA REYS PROF
409,402.9,07/07/2004,,EURIPEDES DE CASTRO
410,484.9,08/07/2004,Sao Paulo,EXPEDICIONARIO BRASILEI
411,382.3,09/07/2004,Araci,PEDRO ALEXANDRINO
412,459.9,10/07/2004,Curitiba,JULIO PESTANA
413,661,11/07/2004,Serra Talhada,SILVA JARDIM
414,539.5,12/07/2004,Morro Redondo,ALFREDO INACIO TRINDADE
415,374.1,13/07/2004,,ALBINO CESAR
441,414.6,14/07/2004,Sao Paulo,RAFAEL DE MORAES LIMA P
416,421.8,,Santa Cruz do Sul,PHILOMENA BAYLAO PROFA
109,,,Salvador,LAEL DE MOURA PRADO PRO
547,638.7,,Itaporanga,MIGUEL VIEIRA FERREIRA 
417,,18/07/2004,Senhor do Bonfim,MARIA PAULA MARCONDES D
